docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup,fetchedText,fetchStatus,fetchedAt,importantFields,importantFieldQuality
REAL-0026,중증장애인직업재활지원,"사각지대 없는 촘촘한 직업재활서비스 제공을 통해 중증장애인의 자립기반을 마련하고 사회참여 증진을 도모합니다. 장애인 일자리,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003189&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:01+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""중증장애인"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0027,장애인 건강검진기관 지원,"장애인 건강검진기관을 지정·지원하여 장애인의 건강검진 이용 접근성을 보장하고, 장애인·비장애인 수검률 격차를 해소하고자 합니다. 장애인 신체건강",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001133&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:01+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0028,(특수교육대상자) 치료지원서비스,특수교육대상자의 교육을 효율적으로 지원하기 위해 관련 서비스를 제공합니다. 장애인 신체건강,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001113&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:01+09:00,ALL,지원사업/모집,MEDIUM,TRUE,PUBLIC_API,91,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""특수교육대상자의 교육을 효율적으로 지원하기 위해 관련 서비스를 제공합니다."", ""eligibility"": ""특수교육대상자의 교육을 효율적으로 지원하기 위해 관련 서비스를 제공합니다."", ""applicationTarget"": ""특수교육대상자의 교육을 효율적으로 지원하기 위해 관련 서비스를 제공합니다."", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0029,발달장애인 가족휴식지원사업,"발달장애인 가족의 돌봄 스트레스를 완화하고 정서적 안정을 지원하기 위하여 가족휴식 지원서비스를 제공합니다. 장애인 정신건강,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001150&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:02+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,90,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0030,장애인자립생활지원센터 지원,"장애인 대상 권익옹호, 동료상담, 개인별 자립지원 등 서비스를 통해 장애인의 자립생활에 필요한 역량강화와 지역사회의 다양한 사회참여 활동을 지원합니다. 장애인 생활지원,안전·위기",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003217&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:02+09:00,ALL,권리/차별,LOW,TRUE,PUBLIC_API,90,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0031,발달재활서비스,"성장기 정신적, 감각적 장애아동의 인지, 의사소통, 적응행동, 감각, 운동 등의 기능향상과 행동발달을 위한 재활서비스를 지원하고, 관련 정보를 제공합니다. 장애인 신체건강,정신건강,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003195&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:02+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0032,중증장애인근로자 출퇴근비용 지원 사업,"중증장애인 근로자에게 출퇴근비용을 지원하여 중증장애인의 근로의욕을 고취하고 안정적인 직업생활 유지를 지원합니다. 장애인 생활지원,일자리",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001154&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,취업/교육,LOW,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""중증장애인"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0033,장애입양아동 의료비지원,"장애아동을 입양한 국내입양가정에 의료비를 지원하여 장애아동의 국내입양 활성화 및 건전육성을 도모합니다. 장애인 신체건강,정신건강,입양·위탁,서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001121&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": ""장애아동을 입양한 국내입양가정에 의료비를 지원하여 장애아동의 국내입양 활성화 및 건전육성을 도모합니다."", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",MEDIUM
REAL-0034,통합공공임대,"최저소득 계층, 저소득 서민, 젊은 층 및 장애인·국가유공자 등 사회 취약계층 등의 주거안정을 위해 공공임대주택을 공급합니다. 다문화·탈북민,다자녀,보훈대상자,장애인,저소득,한부모·조손 주거",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004663&wlfareInfoReldBztpCd=01,2022-06-03,2022,2026-06-14T02:18:04+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,90,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""다문화·탈북민,다자녀,보훈대상자,장애인,저소득,한부모·조손 주거"", ""eligibility"": ""다문화·탈북민,다자녀,보훈대상자,장애인,저소득,한부모·조손 주거"", ""applicationTarget"": ""다문화·탈북민,다자녀,보훈대상자,장애인,저소득,한부모·조손 주거"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0035,가스요금할인,"기초생활수급자, 차상위계층, 장애인, 국가유공자 등 사회적배려대상자가 사용하는 도시가스요금을 감액하여 요금 감면을 지원합니다. 다자녀,보훈대상자,장애인,저소득 서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004638&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:04+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""기초생활수급자, 차상위계층, 장애인, 국가유공자 등 사회적배려대상자가 사용하는 도시가스요금을 감액하여 요금 감면을 지원합니다."", ""eligibility"": ""수급자, 차상위계층, 기초생활수급자, 차상위계층"", ""applicationTarget"": ""수급자, 차상위계층, 기초생활수급자, 차상위계층"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": ""기초생활수급자, 차상위계층"", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0036,발달장애인 주간활동서비스,발달장애인이 낮 시간 자신의 욕구를 반영한 지역사회 기반활동에 참여하게 함으로써 장애인의 자립생활을 지원하고 사회참여 증진을 도모합니다. 장애인 보호·돌봄,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001165&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0037,청소년 발달장애인 방과후활동서비스,만 6세 이상~만 18세 미만의 청소년 발달장애인이 방과후에도 돌봄을 지원받을 수 있도록 방과후활동 이용권을 지급합니다. 장애인 보호·돌봄,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001178&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,84,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""만 6세 이상, 만 18세 미만"", ""eligibility"": ""만 6세 이상, 만 18세 미만"", ""applicationTarget"": ""만 6세 이상, 만 18세 미만"", ""selectionCriteria"": """", ""ageCondition"": ""만 6세 이상, 만 18세 미만"", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0038,발달장애인 긴급돌봄사업,"보호자의 긴급한 상황(입원, 경조사, 심리적 소진 등)으로 긴급돌봄이 필요한 발달장애인에게 일시적 돌봄을 지원합니다. 장애인 생활지원,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005031&wlfareInfoReldBztpCd=01,2023-03-29,2023,2026-06-14T02:18:05+09:00,ALL,재난/안전,URGENT,TRUE,PUBLIC_API,97,URGENT_ALERT,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0039,장애아가족양육지원,"장애아동 가족의 일상적인 돌봄 부담을 경감하고 보호자의 사회활동을 돕기 위하여 돌봄 및 일시적 휴식지원 서비스를 제공합니다. 장애인 생활지원,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003262&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0040,언어발달지원사업,"장애인 부모의 자녀에게 필요한 언어발달지원서비스를 제공하여 아동의 건강한 성장을 지원합니다. 장애인,저소득 신체건강,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003279&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,지원사업/모집,MEDIUM,TRUE,PUBLIC_API,87,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
REAL-0041,장애인활동지원,혼자서 일상생활과 사회생활을 하기 어려운 장애인에게 활동보조서비스를 제공하여 자립생활을 지원하고 사회참여를 도모합니다. 장애인 생활지원,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003260&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 중앙부처복지서비스"", ""caution"": """"}",LOW
